,timestamp,BTCUSDT_price,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_funding_rate,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate
805,2025-04-16 00:00:00,83363.17,1564.28,578.25,2.0505,0.6035,124.78,2.428e-05,4.294e-05,-0.00022781,-0.00016535,-0.0001416,-9.158e-05
806,2025-04-16 08:00:00,84846.58,1590.69,583.44,2.0938,0.6099,128.39,6.917e-05,-2.96e-05,0.0,-9.104e-05,-9.836e-05,-3.187e-05
807,2025-04-16 16:00:00,84030.38,1577.14,582.8,2.0834,0.6105,131.33,1.978e-05,-2.514e-05,0.0,-0.00012028,-9.207e-05,-2.327e-05
808,2025-04-17 08:00:00,84531.71,1583.17,589.75,2.0675,0.6194,133.45,5.679e-05,5.184e-05,0.0,7.457e-05,6.643e-05,0.0001
809,2025-04-18 00:00:00,84654.68,1584.09,588.63,2.0692,0.6147,134.91,1.788e-05,-3.125e-05,0.0,-8.521e-05,3.812e-05,1.84e-06
810,2025-04-18 08:00:00,84374.59,1583.17,593.73,2.0583,0.6162,132.91,7.071e-05,2.747e-05,-0.00022317,-0.0001155,-9.568e-05,-1.498e-05
811,2025-04-18 16:00:00,84474.69,1588.6,591.71,2.0619,0.6275,134.04,2.995e-05,-1.492e-05,-5.807e-05,3.7e-07,-0.00012768,-3.334e-05
812,2025-04-19 00:00:00,85217.39,1600.94,593.13,2.0891,0.6306,138.76,2.93e-05,-2.388e-05,0.0,6.705e-05,0.0001,-5.659e-05
813,2025-04-19 08:00:00,85191.19,1607.28,589.41,2.0773,0.6223,138.95,6.024e-05,8.846e-05,-0.000347,0.0001,0.0001,-5.634e-05
814,2025-04-19 16:00:00,85077.01,1613.27,591.73,2.0877,0.6282,139.87,-1.953e-05,7.189e-05,-0.00041186,-1.515e-05,-1.977e-05,-0.00013071
815,2025-04-20 00:00:00,84784.01,1597.46,593.98,2.0695,0.6251,139.61,-2.98e-06,5.765e-05,0.0,7.365e-05,8.688e-05,-7.971e-05
816,2025-04-20 08:00:00,84344.66,1573.5,588.2,2.0488,0.6116,135.94,-1.078e-05,7.724e-05,0.0,-2.124e-05,0.0001,-0.00016975
817,2025-04-20 16:00:00,85179.24,1587.36,592.77,2.0787,0.6202,137.86,-2.258e-05,-5.358e-05,0.0,-0.00023819,-0.0001989,-0.00013544
818,2025-04-21 00:00:00,87434.78,1645.92,604.46,2.1263,0.6432,140.17,5.232e-05,-1.24e-06,-0.00021758,2.909e-05,9.1e-06,-0.00019655
819,2025-04-22 08:00:00,90934.61,1703.01,609.79,2.1551,0.6564,145.32,-7.44e-06,2.2e-07,-0.00010438,5.335e-05,-3.138e-05,3.362e-05
820,2025-04-22 16:00:00,93442.99,1756.26,618.51,2.2139,0.6794,148.79,-7.045e-05,8.105e-05,0.0,0.0001,0.0001,4.549e-05
821,2025-04-23 00:00:00,94133.82,1792.11,617.69,2.2569,0.701,151.58,-1.389e-05,6.679e-05,0.0,0.0001,0.0001,0.0001
822,2025-04-23 16:00:00,93691.08,1795.07,605.71,2.2184,0.6977,151.1,4.587e-05,0.0001,0.0,0.0001,0.0001,6.137e-05
823,2025-04-24 00:00:00,92203.55,1756.25,602.88,2.1493,0.6785,147.17,-2.671e-05,0.0001,0.0,0.0001,0.0001,0.0001
824,2025-04-26 08:00:00,94373.24,1800.2,607.95,2.1997,0.7098,149.31,-2.774e-05,-2.999e-05,-5.172e-05,0.0001,0.0001,-4.023e-05
825,2025-04-27 08:00:00,93901.08,1793.86,599.6,2.2277,0.696,149.01,-6.6e-06,-6.737e-05,-7.247e-05,-8.18e-06,9.559e-05,-7.219e-05
826,2025-04-27 16:00:00,93749.3,1791.29,603.46,2.252,0.7032,147.98,-4.21e-06,-3.852e-05,-8.618e-05,0.0001,1.865e-05,5.977e-05
827,2025-04-29 00:00:00,94917.61,1821.71,609.74,2.2862,0.7119,148.88,-7.73e-06,8.281e-05,0.0,-6.192e-05,4.56e-06,-0.00016044
828,2025-04-29 08:00:00,94843.1,1814.99,601.61,2.2927,0.7085,148.02,4.13e-06,5.79e-05,0.0,3.832e-05,0.0001,-4.373e-05
829,2025-04-30 08:00:00,94004.63,1764.74,597.09,2.1581,0.6765,142.22,2.939e-05,9.04e-06,0.0,-2.5e-05,-0.00010152,-5.841e-05
830,2025-05-01 00:00:00,95025.84,1810.6,599.72,2.2001,0.6916,149.8,3.519e-05,5.43e-05,-0.0004973,-1.513e-05,-1.999e-05,4.946e-05
831,2025-05-01 08:00:00,96854.3,1852.99,602.66,2.2364,0.7015,151.8,5.755e-05,4.5e-05,0.0,0.0001,-1.043e-05,8.433e-05
832,2025-05-02 00:00:00,96350.0,1816.32,595.69,2.1945,0.7009,148.52,-0.00012232,-5.91e-06,-0.00020135,0.0001,0.0001,2.49e-05
833,2025-05-02 08:00:00,97330.19,1841.12,599.75,2.2163,0.7057,149.88,-9.382e-05,-5.797e-05,0.0,9.454e-05,5.141e-05,-5.683e-05
834,2025-05-03 00:00:00,96322.68,1826.41,597.47,2.2034,0.6992,148.08,-5.953e-05,4.901e-05,-6.36e-06,1.815e-05,-0.00013479,-0.00012523
835,2025-05-03 08:00:00,96418.68,1834.53,598.7,2.2095,0.7217,148.46,3.198e-05,1.565e-05,0.0,0.0001,8.264e-05,-3.821e-05
836,2025-05-03 16:00:00,95856.42,1833.52,599.36,2.1872,0.6995,146.71,-1.483e-05,2.092e-05,-3.504e-05,7.066e-05,0.0001,-9.958e-05
837,2025-05-05 00:00:00,94761.91,1826.59,591.84,2.1769,0.6859,146.88,-2.404e-05,1.81e-06,-0.0003023,-0.00010301,-0.00012825,-6.756e-05
838,2025-05-05 08:00:00,93770.31,1800.99,597.0,2.1151,0.6581,143.76,3.636e-05,1.998e-05,0.0,9.187e-05,-3.318e-05,1.617e-05
839,2025-05-06 16:00:00,96834.02,1817.0,602.57,2.155,0.6789,146.88,7.57e-06,-3.589e-05,0.0,3.011e-05,5.988e-05,-2.434e-05
840,2025-05-07 08:00:00,96923.91,1817.31,600.82,2.1268,0.6653,145.75,-2.5e-07,8.548e-05,0.0,0.0001,9.589e-05,3.313e-05
841,2025-05-08 00:00:00,99252.34,1928.4,612.75,2.1889,0.7079,151.57,2.318e-05,4.564e-05,-6.247e-05,6.256e-05,-2.269e-05,2.457e-05
842,2025-05-09 16:00:00,102971.99,2345.04,666.29,2.3439,0.7774,172.78,4.378e-05,0.0001,0.0,0.0001,0.0001,0.0001
843,2025-05-10 08:00:00,103138.77,2433.46,651.44,2.3973,0.8014,171.07,0.0001,9.797e-05,0.0,0.0001,0.0001,0.0001
844,2025-05-11 00:00:00,103385.47,2473.22,655.54,2.3549,0.7917,172.6,0.0001,0.0001,0.0,0.0001,0.0001,0.0001
845,2025-05-12 08:00:00,102527.26,2486.92,663.68,2.5929,0.822,174.4,0.0001,0.0001,0.0,0.0001,0.0001,6.886e-05
846,2025-05-12 16:00:00,102791.32,2495.47,660.07,2.5439,0.817,174.22,2.301e-05,5.717e-05,6.043e-05,0.0001,0.0001,0.0001
847,2025-05-13 00:00:00,102665.5,2460.72,649.48,2.4987,0.7916,171.49,6.847e-05,6.233e-05,0.0,0.0001,7.42e-05,8.216e-05
848,2025-05-14 08:00:00,103514.24,2597.49,651.92,2.5616,0.8074,177.35,7.542e-05,5.48e-05,0.0,0.0001,0.0001,0.0001
849,2025-05-15 00:00:00,101779.99,2531.0,644.53,2.4606,0.7676,170.4,2.978e-05,0.0001,0.0,2.801e-05,3.983e-05,-2.267e-05
850,2025-05-15 16:00:00,103763.71,2548.69,651.88,2.3856,0.7624,169.16,1.439e-05,5.698e-05,0.0,2.55e-06,-2.042e-05,3.324e-05
851,2025-05-16 08:00:00,104183.33,2594.93,651.99,2.4229,0.7788,172.08,7.535e-05,0.0001,0.0,2.119e-05,0.0001,8.483e-05
852,2025-05-16 16:00:00,103463.9,2537.12,646.76,2.3798,0.7588,167.4,4.768e-05,7.202e-05,0.0,8.012e-05,5.676e-05,-1.038e-05
853,2025-05-17 00:00:00,103451.14,2492.89,643.05,2.3806,0.7761,168.55,2.821e-05,2.543e-05,0.0,7.415e-05,-6.48e-06,-4.807e-05
854,2025-05-18 00:00:00,103919.39,2509.3,645.59,2.3968,0.7594,170.68,6.742e-05,5.366e-05,0.0,3.27e-05,6.15e-06,2.02e-05
855,2025-05-18 08:00:00,105518.0,2578.99,653.98,2.4378,0.774,176.26,5.903e-05,4.909e-05,0.0,1.271e-05,8.696e-05,7.853e-05
856,2025-05-18 16:00:00,106454.26,2497.78,651.53,2.428,0.7596,173.3,0.0001,1.3e-06,0.0,-1.81e-06,7.151e-05,5.057e-05
857,2025-05-19 00:00:00,103226.29,2403.74,638.62,2.3055,0.7237,161.89,5.99e-05,-4.925e-05,0.0,6.695e-05,-0.00010663,-1.197e-05
858,2025-05-20 00:00:00,105021.71,2532.3,647.34,2.3464,0.733,167.34,8.378e-05,8.013e-05,0.0,0.0001,0.0001,7.217e-05
859,2025-05-20 16:00:00,106849.99,2524.19,650.0,2.3565,0.746,168.59,1.266e-05,1.174e-05,0.0,-3.841e-05,-5.7e-05,-2.235e-05
860,2025-05-21 00:00:00,106527.16,2551.87,652.89,2.349,0.7528,168.85,8.767e-05,3.663e-05,0.0,1.786e-05,0.0001,6.901e-05
861,2025-05-22 08:00:00,111290.86,2664.48,681.94,2.4328,0.8032,179.02,0.0001,0.0001,0.0,0.0001,0.0001,0.0001
862,2025-05-23 08:00:00,108940.0,2568.53,670.56,2.3617,0.7776,180.66,7.261e-05,0.0001,0.0,0.0001,0.0001,0.0001
863,2025-05-24 08:00:00,108929.7,2555.64,674.09,2.3523,0.7584,176.31,4.59e-05,4.033e-05,0.0,2.279e-05,-3.759e-05,-2.064e-05
864,2025-05-25 08:00:00,106967.97,2511.7,663.2,2.2877,0.74,170.29,5.113e-05,3.75e-05,0.0,-5.948e-05,5.31e-06,-3.821e-05
865,2025-05-25 16:00:00,109004.19,2551.22,669.44,2.3417,0.7598,175.74,3.651e-05,8.487e-05,0.0,-6.308e-05,1.562e-05,-3.651e-05
866,2025-05-26 00:00:00,110094.62,2580.8,674.74,2.3488,0.7753,178.16,7.331e-05,3.85e-06,0.0,4.896e-05,1.811e-05,-9.9e-06
867,2025-05-26 08:00:00,110009.82,2565.99,675.41,2.3328,0.7686,177.49,0.0001,8.047e-05,0.0,0.0001,1.67e-06,1.765e-05
